ID,Posted at,Screen name,Text
1001681678463651841,2018-05-30 04:28:17 +0000,magathemaga1,"RT @magathemaga1: He resigned.

It was a consensual affair.

You gonna say anything bad about @Koster4Missouri as he had an affair wi… https://t.co/tn2ZueNOjZ"
1001681359281287168,2018-05-30 04:27:01 +0000,magathemaga1,"He resigned.

It was a consensual affair.

You gonna say anything bad about @Koster4Missouri as he had an affair wi… https://t.co/tn2ZueNOjZ"
1001681049619968001,2018-05-30 04:25:47 +0000,magathemaga1,"The affair was consensual and Katrina Sneed isnt a victim.

Quit lying to people. Do you hate women? Becayse your t… https://t.co/kOAgFvUqO9"
1001680684816191494,2018-05-30 04:24:20 +0000,magathemaga1,"RT @Sticknstones4: Dream ON @mikeparson 

Healing will be when your tax credit mafia are out of power    

There’s a big divide amongs… https://t.co/QoRdug2J0k"
1001680609750716417,2018-05-30 04:24:02 +0000,magathemaga1,"The affair was consensual.

Katrina was an active part in that affair and he is a victim. I'm gonna let it it go bu… https://t.co/GHDfBi152v"
1001680110699900929,2018-05-30 04:22:03 +0000,magathemaga1,"Investigate #KimShady also known as Kim Gardner. If not you are a hypocrite 

#moleg #mogov https://t.co/A2GqImq3gZ"
1001679863940567047,2018-05-30 04:21:04 +0000,magathemaga1,RT @EdBigCon: @sarahkendzior @LydaKrewson Maybe you can dig into why @Koster4Missouri was also getting his haircut by the mistres… https://t.co/RlqsOknn7m
1001679790594842626,2018-05-30 04:20:47 +0000,magathemaga1,"We arent trolls, and we arent going anywhere.

Why do Democrats support Ms-13?

You know whays sad? Hiw Democrats c… https://t.co/TIvmeugJrk"
1001679316562993152,2018-05-30 04:18:54 +0000,magathemaga1,"No. Both of them support illegal immigration. 

They still do.

#moleg #mogov #mosen https://t.co/MFTO4ZAuOx"
1001679092700282880,2018-05-30 04:18:00 +0000,magathemaga1,RT @SpeakerTimJones: Every Dem running for the #MOLeg needs asked this question: Do you stand w/ @NancyPelosi & the animals of #MS-13 ?… https://t.co/TpzjZXYO0p
1001678918263468032,2018-05-30 04:17:19 +0000,magathemaga1,@KCNewsGuy @KCTV5 @EricGreitens Because he was railroaded
1001675439147020290,2018-05-30 04:03:29 +0000,magathemaga1,@_FlyUnderground @JW1057 @DeplorableGoldn @VisioDeiFromLA @EricGreitens @MikeCierpiot @AP4Liberty You still can’t d… https://t.co/HswnS497V7
