id,created_at,fav,rt,text,media1,media2,media3,media4,compound,neg,neu,pos
,2018-05-21T14:26:25,0,0,"@AlexFreiheit2 @Hope4Hopeless1 @SykesforSenate @brannumpants @smart_hillbilly @Change @AP4Liberty If you can construe his shameful, foul mouthed, disgusting display of narcissistic, arrogant behavior as being anything other than what it is (I'm sure you'll try) you're the ""sheep"", not I, and you're as disgusting and pathetic as he is. Finito. https://t.co/MnTO5ogct9",,,,,-0.9393,0.272,0.691,0.037
,2018-05-21T14:16:20,0,1,RT @joel_capizzi: @USAloveGOD @NeilStruharik @BigLeague2020 @LovesRemo @magathemaga1 @NoMoSocialism75 @realDonaldTrump @SykesforSenate @AP4…,,,,,0,0,1,0
,2018-05-21T14:16:12,1,1,@USAloveGOD @NeilStruharik @BigLeague2020 @LovesRemo @magathemaga1 @NoMoSocialism75 @realDonaldTrump @SykesforSenate @AP4Liberty @POTUS His mouth.,,,,,0,0,1,0
,2018-05-21T14:15:56,0,11,RT @joel_capizzi: @NeilStruharik @BigLeague2020 @LovesRemo @magathemaga1 @NoMoSocialism75 @realDonaldTrump @SykesforSenate @AP4Liberty @POT…,,,,,0,0,1,0
,2018-05-21T14:13:32,0,6,RT @joel_capizzi: @Hope4Hopeless1 @AlexFreiheit2 @SykesforSenate @brannumpants @smart_hillbilly @Change @AP4Liberty Austin must have been j…,,,,,0,0,1,0
,2018-05-21T14:13:24,5,6,"@Hope4Hopeless1 @AlexFreiheit2 @SykesforSenate @brannumpants @smart_hillbilly @Change @AP4Liberty Austin must have been joshin when he said:

""I'm not a conservative."" 

He must have been joshin when he said ""Donald Trump doesn't represent conservative values whatsoever"" too. https://t.co/FIs4eMA518",,,,,-0.3089,0.062,0.938,0
,2018-05-21T14:03:53,0,9,RT @Hope4Hopeless1: @AlexFreiheit2 @joel_capizzi @SykesforSenate @brannumpants @smart_hillbilly @Change YOU NEED TO STOP TRYING TO PASS OFF…,,,,,-0.4466,0.164,0.836,0
,2018-05-21T01:11:00,0,6,RT @magathemaga1: @joel_capizzi @NeilStruharik @LovesRemo @NoMoSocialism75 @BigLeague2020 @realDonaldTrump @SykesforSenate @AP4Liberty @POT…,,,,,0,0,1,0
,2018-05-21T01:10:34,0,1,"RT @smart_hillbilly: @joel_capizzi @AlexFreiheit2 @SykesforSenate @brannumpants @Change @AlexFreiheit2 Not only are you a sheep, but you're…",,,,,0,0,1,0
,2018-05-21T00:40:51,1,0,@AlexFreiheit2 @SykesforSenate @brannumpants @smart_hillbilly @Change Do your research. Don't be a sheep. Goodbye.,,,,,0,0,1,0
,2018-05-21T00:40:10,0,1,RT @joel_capizzi: @AlexFreiheit2 @SykesforSenate @brannumpants @smart_hillbilly @Change Is that so? https://t.co/aplxkaTF8f,,,,,0,0,1,0
,2018-05-21T00:39:54,2,1,@AlexFreiheit2 @SykesforSenate @brannumpants @smart_hillbilly @Change Is that so? https://t.co/aplxkaTF8f,,,,,0,0,1,0
,2018-05-21T00:06:32,1,0,@AlexFreiheit2 @SykesforSenate @brannumpants @smart_hillbilly @Change I agree and I'm sure Sykes does too.,,,,,0.5859,0,0.676,0.324
